"Story","Title","Result","Date","Stability","Duration (s)"
"Playing the game via the APIIT","Making a move","SUCCESS","2023-05-07T14:56:26.307379302Z[Etc/UTC]","0.0","0.12"
"Playing the game via the APIIT","Creating a new game","SUCCESS","2023-05-07T14:56:26.440003367Z[Etc/UTC]","0.0","0.06"
"Playing the game via the APIIT","Trying to reveal the answer too soon","SUCCESS","2023-05-07T14:56:26.534703329Z[Etc/UTC]","0.0","0.11"
"Playing the game via the APIIT","Check status","SUCCESS","2023-05-07T14:56:26.660572876Z[Etc/UTC]","0.0","0.07"
"Playing the game via the APIIT","Fetching the game state","SUCCESS","2023-05-07T14:56:26.753894433Z[Etc/UTC]","0.0","0.06"
"Playing the game via the APIIT","Checking the state of the game","SUCCESS","2023-05-07T14:56:26.834836056Z[Etc/UTC]","0.0","0.14"
