"Story","Title","Result","Date","Stability","Duration (s)"
"When playing the game","This is an example of a complete game played via the API","SUCCESS","2023-07-28T10:56:30.344734537Z[Etc/UTC]","0.0","0.78"
"When playing the game","We make a move by posting a word to the with the /api/game/{id}/word end-point","SUCCESS","2023-07-28T10:56:31.165207703Z[Etc/UTC]","0.0","0.09"
"When playing the game","If we try to ask for the answer by sending a GET to /api/game/{id}/answer","SUCCESS","2023-07-28T10:56:31.295878147Z[Etc/UTC]","0.0","0.15"
"When playing the game","We can get the current game result by sending a GET to /api/game/{id}/result","SUCCESS","2023-07-28T10:56:31.533202514Z[Etc/UTC]","0.0","0.11"
"When playing the game","At any time we can check the current state of the game by sending a GET to /api/game/{id}/history","SUCCESS","2023-07-28T10:56:31.709054647Z[Etc/UTC]","0.0","0.14"
