"Story","Title","Result","Date","Stability","Duration (s)"
"Game Overview","Player runs out of tries and loses","SUCCESS","2023-06-12T08:59:21.576078987Z[Etc/UTC]","0.0","0.46"
"Game Overview","Player guesses the right word and wins","SUCCESS","2023-06-12T08:59:21.710355816Z[Etc/UTC]","0.0","0.3"
