"Story","Title","Result","Date","Stability","Duration (s)"
"When playing the game via the API","We create a new game with the /api/game end-point","SUCCESS","2022-09-07T11:59:35.203351936Z[Etc/UTC]","0.0","0.08"
"When playing the game via the API","We can try to ask for the answer by sending a GET to /api/game/{id}/answer","SUCCESS","2022-09-07T11:59:35.290225079Z[Etc/UTC]","0.0","0.1"
"When playing the game via the API","We can get the current game result by sending a GET to /api/game/{id}/result","SUCCESS","2022-09-07T11:59:35.395924661Z[Etc/UTC]","0.0","0.47"
"When playing the game via the API","At any time we can check the current state of the game by sending a GET to /api/game/{id}/history","SUCCESS","2022-09-07T11:59:35.8741984Z[Etc/UTC]","0.0","0.13"
