"Story","Title","Result","Date","Stability","Duration (s)"
"Wordle Overview","Player runs out of tries and loses","SUCCESS","2023-08-08T15:15:39.776309776Z[Etc/UTC]","0.0","0.36"
"Wordle Overview","Player guesses the right word and wins","SUCCESS","2023-08-08T15:15:40.197527687Z[Etc/UTC]","0.0","0.11"
