"Story","Title","Result","Date","Stability","Duration (s)"
"Wordle API Specs","We can check the status of the Wordle service by sending a GET to /api/service","SUCCESS","2023-06-12T08:59:11.219228699Z[Etc/UTC]","0.0","2.78"
"Wordle API Specs","We create a new game with the /api/game end-point","SUCCESS","2023-06-12T08:59:14.020845674Z[Etc/UTC]","0.0","0.05"
"Wordle API Specs","We make a move by posting a word to the with the /api/game/{id}/word end-point","SUCCESS","2023-06-12T08:59:14.091828576Z[Etc/UTC]","0.0","0.23"
"Wordle API Specs","At any time we can check the current state of the game by sending a GET to /api/game/{id}/history","SUCCESS","2023-06-12T08:59:14.335916366Z[Etc/UTC]","0.0","0.39"
"Wordle API Specs","We can get the current game result by sending a GET to /api/game/{id}/result","SUCCESS","2023-06-12T08:59:14.748058165Z[Etc/UTC]","0.0","0.08"
"Wordle API Specs","If we try to ask for the answer by sending a GET to /api/game/{id}/answer","SUCCESS","2023-06-12T08:59:14.847823814Z[Etc/UTC]","0.0","0.12"
"Wordle API Specs","This is an example of a complete game played via the API","SUCCESS","2023-06-12T08:59:14.986879574Z[Etc/UTC]","0.0","0.76"
"When displaying the game","Should display cells in the right color","SUCCESS","2023-06-12T08:59:18.22420714Z[Etc/UTC]","0.0","0.23"
